film_id,title,category,rating,length,rental_duration,rental_rate,replacement_cost,stars
468,"Invasion Cyclone",Children,PG,97,5,2.99,12.99,"Scarlett Bening"
468,"Invasion Cyclone",Children,PG,97,5,2.99,12.99,"Frances Tomei"
468,"Invasion Cyclone",Children,PG,97,5,2.99,12.99,"Emily Dee"
468,"Invasion Cyclone",Children,PG,97,5,2.99,12.99,"Jayne Nolte"
468,"Invasion Cyclone",Children,PG,97,5,2.99,12.99,"Ed Guiness"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Helen Voight"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Anne Cronyn"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Ray Johansson"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Groucho Dunst"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Frances Tomei"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Chris Depp"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Harvey Hope"
469,"Iron Moon",Classics,PG,46,7,4.99,27.99,"Humphrey Willis"
470,"Ishtar Rocketeer",Animation,R,79,4,4.99,24.99,"Kirsten Akroyd"
470,"Ishtar Rocketeer",Animation,R,79,4,4.99,24.99,"Salma Nolte"
470,"Ishtar Rocketeer",Animation,R,79,4,4.99,24.99,"Jada Ryder"
470,"Ishtar Rocketeer",Animation,R,79,4,4.99,24.99,"John Suvari"
471,"Island Exorcist",Classics,NC-17,84,7,2.99,23.99,"Ray Johansson"
471,"Island Exorcist",Classics,NC-17,84,7,2.99,23.99,"Angela Hudson"
471,"Island Exorcist",Classics,NC-17,84,7,2.99,23.99,"Daryl Crawford"
472,"Italian African",Travel,G,174,3,4.99,24.99,"Vivien Bergen"
472,"Italian African",Travel,G,174,3,4.99,24.99,"Audrey Bailey"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Bob Fawcett"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Milla Peck"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Mae Hoffman"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Charlize Dench"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Ellen Presley"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Kenneth Torn"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Angela Witherspoon"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Vivien Basinger"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Al Garland"
473,"Jacket Frisco",Drama,PG-13,181,5,2.99,16.99,"Bela Walken"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Carmen Hunt"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Dan Harris"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Angelina Astaire"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Cameron Zellweger"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Ed Mansfield"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Meryl Gibson"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Renee Ball"
474,"Jade Bunch",Sports,NC-17,174,6,2.99,21.99,"Thora Temple"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Vivien Bergen"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Angela Hudson"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Ralph Cruz"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Minnie Zellweger"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Kenneth Torn"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Jim Mostel"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Kim Allen"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"Ben Harris"
475,"Japanese Run",Horror,G,135,6,0.99,29.99,"John Suvari"
476,"Jason Trap",Family,NC-17,130,5,2.99,9.99,"Goldie Brody"
476,"Jason Trap",Family,NC-17,130,5,2.99,9.99,"Natalie Hopkins"
476,"Jason Trap",Family,NC-17,130,5,2.99,9.99,"Angela Hudson"
476,"Jason Trap",Family,NC-17,130,5,2.99,9.99,"Ben Harris"
476,"Jason Trap",Family,NC-17,130,5,2.99,9.99,"Minnie Kilmer"
477,"Jawbreaker Brooklyn",Music,PG,118,5,0.99,15.99,"Christian Gable"
477,"Jawbreaker Brooklyn",Music,PG,118,5,0.99,15.99,"Julia Mcqueen"
477,"Jawbreaker Brooklyn",Music,PG,118,5,0.99,15.99,"Val Bolger"
477,"Jawbreaker Brooklyn",Music,PG,118,5,0.99,15.99,"Christian Akroyd"
477,"Jawbreaker Brooklyn",Music,PG,118,5,0.99,15.99,"Jessica Bailey"
478,"Jaws Harry",Comedy,G,112,4,2.99,10.99,"Helen Voight"
478,"Jaws Harry",Comedy,G,112,4,2.99,10.99,"Lucille Tracy"
478,"Jaws Harry",Comedy,G,112,4,2.99,10.99,"Parker Goldberg"
478,"Jaws Harry",Comedy,G,112,4,2.99,10.99,"Minnie Zellweger"
478,"Jaws Harry",Comedy,G,112,4,2.99,10.99,"Greta Keitel"
479,"Jedi Beneath",Family,PG,128,7,0.99,12.99,"James Pitt"
479,"Jedi Beneath",Family,PG,128,7,0.99,12.99,"Liza Bergman"
479,"Jedi Beneath",Family,PG,128,7,0.99,12.99,"Julianne Dench"
479,"Jedi Beneath",Family,PG,128,7,0.99,12.99,"Jane Jackman"
480,"Jeepers Wedding",Classics,R,84,3,2.99,29.99,"Ed Chase"
480,"Jeepers Wedding",Classics,R,84,3,2.99,29.99,"Christian Gable"
480,"Jeepers Wedding",Classics,R,84,3,2.99,29.99,"Woody Jolie"
480,"Jeepers Wedding",Classics,R,84,3,2.99,29.99,"Christopher Berry"
480,"Jeepers Wedding",Classics,R,84,3,2.99,29.99,"Julianne Dench"
480,"Jeepers Wedding",Classics,R,84,3,2.99,29.99,"Minnie Kilmer"
481,"Jekyll Frogmen",New,PG,58,4,2.99,22.99,"Nick Wahlberg"
481,"Jekyll Frogmen",New,PG,58,4,2.99,22.99,"Dan Streep"
481,"Jekyll Frogmen",New,PG,58,4,2.99,22.99,"Jada Ryder"
482,"Jeopardy Encino",Classics,R,102,3,0.99,12.99,"Alec Wayne"
482,"Jeopardy Encino",Classics,R,102,3,0.99,12.99,"Greg Chaplin"
482,"Jeopardy Encino",Classics,R,102,3,0.99,12.99,"Geoffrey Heston"
482,"Jeopardy Encino",Classics,R,102,3,0.99,12.99,"Julia Zellweger"
482,"Jeopardy Encino",Classics,R,102,3,0.99,12.99,"Mary Keitel"
483,"Jericho Mulan",Games,NC-17,171,3,2.99,29.99,"Elvis Marx"
483,"Jericho Mulan",Games,NC-17,171,3,2.99,29.99,"Vivien Basinger"
483,"Jericho Mulan",Games,NC-17,171,3,2.99,29.99,"William Hackman"
483,"Jericho Mulan",Games,NC-17,171,3,2.99,29.99,"Lisa Monroe"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Dan Torn"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Burt Dukakis"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Reese Kilmer"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Julia Barrymore"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Milla Keitel"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Rita Reynolds"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Chris Depp"
484,"Jerk Paycheck",Classics,NC-17,172,3,2.99,13.99,"Bela Walken"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Nick Wahlberg"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Zero Cage"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Val Bolger"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Fay Kilmer"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Walter Torn"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Cate Mcqueen"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"Ed Mansfield"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"River Dean"
485,"Jersey Sassy",Children,PG,60,6,4.99,16.99,"John Suvari"
486,"Jet Neighbors",Foreign,R,59,7,4.99,14.99,"Fay Kilmer"
486,"Jet Neighbors",Foreign,R,59,7,4.99,14.99,"Greg Chaplin"
486,"Jet Neighbors",Foreign,R,59,7,4.99,14.99,"Gene Willis"
486,"Jet Neighbors",Foreign,R,59,7,4.99,14.99,"Minnie Kilmer"
486,"Jet Neighbors",Foreign,R,59,7,4.99,14.99,"Humphrey Garland"
486,"Jet Neighbors",Foreign,R,59,7,4.99,14.99,"Meryl Allen"
487,"Jingle Sagebrush",Classics,PG-13,124,6,4.99,29.99,"Kim Allen"
487,"Jingle Sagebrush",Classics,PG-13,124,6,4.99,29.99,"Groucho Williams"
488,"Joon Northwest",Sports,NC-17,105,3,0.99,23.99,"Alec Wayne"
488,"Joon Northwest",Sports,NC-17,105,3,0.99,23.99,"Charlize Dench"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Milla Peck"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Penelope Pinkett"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Cameron Zellweger"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Penelope Monroe"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Salma Nolte"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Morgan Williams"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Ewan Gooding"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Meryl Gibson"
489,"Juggler Hardly",Animation,PG-13,54,4,0.99,14.99,"Ed Guiness"
490,"Jumanji Blade",New,G,121,4,2.99,13.99,"Jennifer Davis"
490,"Jumanji Blade",New,G,121,4,2.99,13.99,"Bob Fawcett"
490,"Jumanji Blade",New,G,121,4,2.99,13.99,"Nick Stallone"
490,"Jumanji Blade",New,G,121,4,2.99,13.99,"Gary Phoenix"
490,"Jumanji Blade",New,G,121,4,2.99,13.99,"Mena Temple"
490,"Jumanji Blade",New,G,121,4,2.99,13.99,"Jim Mostel"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Elvis Marx"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Sandra Kilmer"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Angela Hudson"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"James Pitt"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Susan Davis"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Salma Nolte"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Cate Harris"
491,"Jumping Wrath",Children,NC-17,74,4,0.99,18.99,"Alan Dreyfuss"
492,"Jungle Closer",New,NC-17,134,6,0.99,11.99,"Lucille Tracy"
492,"Jungle Closer",New,NC-17,134,6,0.99,11.99,"Mena Temple"
492,"Jungle Closer",New,NC-17,134,6,0.99,11.99,"Burt Posey"
492,"Jungle Closer",New,NC-17,134,6,0.99,11.99,"Dan Streep"
492,"Jungle Closer",New,NC-17,134,6,0.99,11.99,"Humphrey Garland"
492,"Jungle Closer",New,NC-17,134,6,0.99,11.99,"Cuba Birch"
493,"Kane Exorcist",Foreign,R,92,5,0.99,18.99,"Audrey Olivier"
493,"Kane Exorcist",Foreign,R,92,5,0.99,18.99,"Burt Dukakis"
493,"Kane Exorcist",Foreign,R,92,5,0.99,18.99,"Henry Berry"
493,"Kane Exorcist",Foreign,R,92,5,0.99,18.99,"Christopher Berry"
493,"Kane Exorcist",Foreign,R,92,5,0.99,18.99,"Groucho Williams"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Johnny Cage"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Susan Davis"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Julianne Dench"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Jane Jackman"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Jada Ryder"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Kim Allen"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Michael Bolger"
494,"Karate Moon",Horror,PG-13,120,4,0.99,21.99,"Jayne Silverstone"
495,"Kentuckian Giant",Horror,PG,169,5,2.99,10.99,"Vivien Bergen"
495,"Kentuckian Giant",Horror,PG,169,5,2.99,10.99,"Elvis Marx"
495,"Kentuckian Giant",Horror,PG,169,5,2.99,10.99,"Warren Nolte"
495,"Kentuckian Giant",Horror,PG,169,5,2.99,10.99,"Russell Close"
496,"Kick Savannah",Travel,PG-13,179,3,0.99,10.99,"Angela Hudson"
496,"Kick Savannah",Travel,PG-13,179,3,0.99,10.99,"Jessica Bailey"
496,"Kick Savannah",Travel,PG-13,179,3,0.99,10.99,"Greta Malden"
496,"Kick Savannah",Travel,PG-13,179,3,0.99,10.99,"Laurence Bullock"
496,"Kick Savannah",Travel,PG-13,179,3,0.99,10.99,"Alan Dreyfuss"
496,"Kick Savannah",Travel,PG-13,179,3,0.99,10.99,"Michael Bening"
497,"Kill Brotherhood",Documentary,G,54,4,0.99,15.99,"Kirsten Paltrow"
497,"Kill Brotherhood",Documentary,G,54,4,0.99,15.99,"Rip Winslet"
497,"Kill Brotherhood",Documentary,G,54,4,0.99,15.99,"Woody Jolie"
497,"Kill Brotherhood",Documentary,G,54,4,0.99,15.99,"Albert Nolte"
497,"Kill Brotherhood",Documentary,G,54,4,0.99,15.99,"River Dean"
498,"Killer Innocent",Family,R,161,7,2.99,11.99,"Burt Posey"
498,"Killer Innocent",Family,R,161,7,2.99,11.99,"Angelina Astaire"
498,"Killer Innocent",Family,R,161,7,2.99,11.99,"Daryl Wahlberg"
498,"Killer Innocent",Family,R,161,7,2.99,11.99,"Whoopi Hurt"
498,"Killer Innocent",Family,R,161,7,2.99,11.99,"Meryl Allen"
499,"King Evolution",Family,NC-17,184,3,4.99,24.99,"Penelope Guiness"
499,"King Evolution",Family,NC-17,184,3,4.99,24.99,"Lucille Tracy"
499,"King Evolution",Family,NC-17,184,3,4.99,24.99,"Burt Dukakis"
499,"King Evolution",Family,NC-17,184,3,4.99,24.99,"Cuba Allen"
499,"King Evolution",Family,NC-17,184,3,4.99,24.99,"Renee Ball"
499,"King Evolution",Family,NC-17,184,3,4.99,24.99,"Mary Keitel"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Cuba Olivier"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Helen Voight"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Julia Mcqueen"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Tom Miranda"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Groucho Dunst"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Oprah Kilmer"
500,"Kiss Glory",Foreign,PG-13,163,5,4.99,11.99,"Humphrey Garland"
501,"Kissing Dolls",Action,R,141,3,4.99,9.99,"Tom Mckellen"
501,"Kissing Dolls",Action,R,141,3,4.99,9.99,"Jada Ryder"
501,"Kissing Dolls",Action,R,141,3,4.99,9.99,"Geoffrey Heston"
502,"Knock Warlock",Comedy,PG-13,71,4,2.99,21.99,"Cuba Olivier"
502,"Knock Warlock",Comedy,PG-13,71,4,2.99,21.99,"Woody Hoffman"
502,"Knock Warlock",Comedy,PG-13,71,4,2.99,21.99,"Audrey Olivier"
502,"Knock Warlock",Comedy,PG-13,71,4,2.99,21.99,"Tom Miranda"
502,"Knock Warlock",Comedy,PG-13,71,4,2.99,21.99,"Reese Kilmer"
502,"Knock Warlock",Comedy,PG-13,71,4,2.99,21.99,"Jude Cruise"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Johnny Lollobrigida"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Bette Nicholson"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Fred Costner"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Julia Mcqueen"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Reese Kilmer"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Milla Keitel"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Woody Jolie"
503,"Kramer Chocolate",Sports,R,171,3,2.99,24.99,"Julianne Dench"
504,"Kwai Homeward",Drama,PG-13,46,5,0.99,25.99,"Natalie Hopkins"
504,"Kwai Homeward",Drama,PG-13,46,5,0.99,25.99,"Michelle Mcconaughey"
504,"Kwai Homeward",Drama,PG-13,46,5,0.99,25.99,"Jada Ryder"
504,"Kwai Homeward",Drama,PG-13,46,5,0.99,25.99,"Angela Witherspoon"
504,"Kwai Homeward",Drama,PG-13,46,5,0.99,25.99,"Fay Wood"
505,"Labyrinth League",Children,PG-13,46,6,2.99,24.99,"Tom Miranda"
505,"Labyrinth League",Children,PG-13,46,6,2.99,24.99,"Groucho Sinatra"
505,"Labyrinth League",Children,PG-13,46,6,2.99,24.99,"Scarlett Damon"
505,"Labyrinth League",Children,PG-13,46,6,2.99,24.99,"Kirsten Akroyd"
505,"Labyrinth League",Children,PG-13,46,6,2.99,24.99,"Groucho Dunst"
505,"Labyrinth League",Children,PG-13,46,6,2.99,24.99,"Kenneth Hoffman"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Penelope Guiness"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Frances Day-lewis"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Anne Cronyn"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Ray Johansson"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Penelope Cronyn"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Harrison Bale"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Jeff Silverstone"
506,"Lady Stage",Horror,PG,67,4,4.99,14.99,"Rock Dukakis"
507,"Ladybugs Armageddon",Games,NC-17,113,4,0.99,13.99,"Kirsten Paltrow"
507,"Ladybugs Armageddon",Games,NC-17,113,4,0.99,13.99,"Warren Nolte"
507,"Ladybugs Armageddon",Games,NC-17,113,4,0.99,13.99,"Greta Keitel"
507,"Ladybugs Armageddon",Games,NC-17,113,4,0.99,13.99,"Matthew Carrey"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Woody Hoffman"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Val Bolger"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Reese Kilmer"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Julia Barrymore"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Mena Temple"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Christian Neeson"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Burt Posey"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Scarlett Damon"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Walter Torn"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Cameron Zellweger"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Lucille Dee"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Fay Winslet"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Jayne Nolte"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Mena Hopper"
508,"Lambs Cincinatti",Games,PG-13,144,6,4.99,18.99,"Julia Zellweger"
509,"Language Cowboy",Children,NC-17,78,5,0.99,26.99,"Penelope Guiness"
509,"Language Cowboy",Children,NC-17,78,5,0.99,26.99,"Bette Nicholson"
509,"Language Cowboy",Children,NC-17,78,5,0.99,26.99,"Christopher Berry"
509,"Language Cowboy",Children,NC-17,78,5,0.99,26.99,"Warren Jackman"
509,"Language Cowboy",Children,NC-17,78,5,0.99,26.99,"Whoopi Hurt"
509,"Language Cowboy",Children,NC-17,78,5,0.99,26.99,"Cuba Birch"
510,"Lawless Vision",Animation,G,181,6,4.99,29.99,"Joe Swank"
510,"Lawless Vision",Animation,G,181,6,4.99,29.99,"Bob Fawcett"
510,"Lawless Vision",Animation,G,181,6,4.99,29.99,"Penelope Pinkett"
510,"Lawless Vision",Animation,G,181,6,4.99,29.99,"Michael Bolger"
511,"Lawrence Love",Action,NC-17,175,7,0.99,23.99,"Christopher Berry"
511,"Lawrence Love",Action,NC-17,175,7,0.99,23.99,"Susan Davis"
512,"League Hellfighters",Classics,PG-13,110,5,4.99,25.99,"Jessica Bailey"
512,"League Hellfighters",Classics,PG-13,110,5,4.99,25.99,"Kirsten Akroyd"
512,"League Hellfighters",Classics,PG-13,110,5,4.99,25.99,"Kenneth Torn"
512,"League Hellfighters",Classics,PG-13,110,5,4.99,25.99,"Jim Mostel"
512,"League Hellfighters",Classics,PG-13,110,5,4.99,25.99,"Albert Johansson"
512,"League Hellfighters",Classics,PG-13,110,5,4.99,25.99,"Cuba Birch"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Karl Berry"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Uma Wood"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Bob Fawcett"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Spencer Depp"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Susan Davis"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Penelope Monroe"
513,"Leathernecks Dwarfs",Travel,PG-13,153,6,2.99,21.99,"Ian Tandy"
514,"Lebowski Soldiers",Drama,PG-13,69,6,2.99,17.99,"Joe Swank"
514,"Lebowski Soldiers",Drama,PG-13,69,6,2.99,17.99,"Richard Penn"
514,"Lebowski Soldiers",Drama,PG-13,69,6,2.99,17.99,"Albert Johansson"
515,"Legally Secretary",Children,PG,113,7,4.99,14.99,"Uma Wood"
515,"Legally Secretary",Children,PG,113,7,4.99,14.99,"Helen Voight"
515,"Legally Secretary",Children,PG,113,7,4.99,14.99,"Cameron Streep"
515,"Legally Secretary",Children,PG,113,7,4.99,14.99,"Carmen Hunt"
515,"Legally Secretary",Children,PG,113,7,4.99,14.99,"Jane Jackman"
515,"Legally Secretary",Children,PG,113,7,4.99,14.99,"Bela Walken"
516,"Legend Jedi",Music,PG,59,7,0.99,18.99,"Tom Mckellen"
516,"Legend Jedi",Music,PG,59,7,0.99,18.99,"Angela Hudson"
516,"Legend Jedi",Music,PG,59,7,0.99,18.99,"Penelope Cronyn"
516,"Legend Jedi",Music,PG,59,7,0.99,18.99,"Cate Mcqueen"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Bette Nicholson"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Carmen Hunt"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Cameron Wray"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Angela Hudson"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Kenneth Torn"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Walter Torn"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Warren Nolte"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Cuba Allen"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Liza Bergman"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Jon Chase"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Lisa Monroe"
517,"Lesson Cleopatra",Sports,NC-17,167,3,0.99,28.99,"Rock Dukakis"
518,"Liaisons Sweet",Travel,PG,140,5,4.99,15.99,"Nick Wahlberg"
518,"Liaisons Sweet",Travel,PG,140,5,4.99,15.99,"Mena Temple"
518,"Liaisons Sweet",Travel,PG,140,5,4.99,15.99,"Christian Neeson"
518,"Liaisons Sweet",Travel,PG,140,5,4.99,15.99,"Meg Hawke"
518,"Liaisons Sweet",Travel,PG,140,5,4.99,15.99,"Fay Wood"
518,"Liaisons Sweet",Travel,PG,140,5,4.99,15.99,"Michael Bolger"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Bette Nicholson"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Alec Wayne"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Christian Neeson"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Ben Willis"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Greg Chaplin"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Will Wilson"
519,"Liberty Magnificent",Sports,G,138,3,2.99,27.99,"Cuba Birch"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Natalie Hopkins"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Groucho Sinatra"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Greg Chaplin"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Sean Guiness"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Gina Degeneres"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Daryl Crawford"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Russell Close"
520,"License Weekend",Sci-Fi,NC-17,91,7,2.99,28.99,"Jayne Silverstone"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Helen Voight"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Johnny Cage"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Dan Harris"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Kenneth Torn"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Walter Torn"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Warren Jackman"
521,"Lies Treatment",Drama,NC-17,147,7,4.99,28.99,"Jon Chase"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Christian Gable"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Uma Wood"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Minnie Zellweger"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Daryl Wahlberg"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Christopher West"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Gene Mckellen"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Matthew Carrey"
522,"Life Twisted",Comedy,NC-17,137,4,2.99,9.99,"Reese West"
523,"Lights Deer",Classics,R,174,7,0.99,21.99,"Matthew Johansson"
523,"Lights Deer",Classics,R,174,7,0.99,21.99,"Tim Hackman"
524,"Lion Uncut",Comedy,PG,50,6,0.99,13.99,"Uma Wood"
